uuid,tipo,serie,folio,fecha,fecha_timbrado,rfc_emisor,nombre_emisor,rfc_receptor,nombre_receptor,uso_cfdi,forma_pago,metodo_pago,clave_prod_serv,descripcion,cantidad,valor_unitario,subtotal,iva,total,moneda,po_number,counterparty_id,approved_by
A2289446-8075-A7DA-4D6A-12D554DC841E,emitida,F,1532,2025-10-03,2025-10-03,TIN091214KL3,Talleres Industriales del Norte SA de CV,DXF1705184RD,Envases Martínez SAPI de CV,G01,03,PPD,23271800,Fabricación de estructura,1.0,131842.06,131842.06,21094.73,152936.79,MXN,,C00002,E00007
27B8AEA3-56BC-0512-C446-5545A92EC787,emitida,F,1552,2025-10-03,2025-10-03,TIN091214KL3,Talleres Industriales del Norte SA de CV,QBN900325RYY,Envases Hernández SAPI de CV,G01,03,PPD,23271800,Corte y doblez,1.0,152700.27,152700.27,24432.04,177132.31,MXN,,C00008,E00007
30F190FF-782C-92D2-CD83-E0353096C610,emitida,F,1641,2025-10-03,2025-10-03,TIN091214KL3,Talleres Industriales del Norte SA de CV,RSR9508062P4,Grupo Martínez SA de CV,G01,03,PPD,23271800,Maquinado de piezas,1.0,168172.56,168172.56,26907.61,195080.17,MXN,,C00018,E00007
FA27EBC9-0ECC-3134-2CD3-DB3791DE0D69,recibida,A,68040,2025-10-06,2025-10-06,ETO1712191GE,Maquinados del Norte SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Motor eléctrico 5HP,21.0,3190.85,67007.8,10721.25,77729.05,MXN,PO00110,S00028,E00002
BF80D751-DBFD-4C58-D8A8-616ADB62D331,recibida,A,19673,2025-10-06,2025-10-06,MKD060428P24,Suministros Guadalupe SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Rodamientos SKF,100.0,390.4,39040.5,6246.48,45286.98,MXN,PO00138,S00023,E00002
6FBA0781-7B42-4DC2-6A6D-CB0C49D610F3,emitida,F,1634,2025-10-06,2025-10-06,TIN091214KL3,Talleres Industriales del Norte SA de CV,YRB930321HU5,Construcciones Sada S de RL de CV,G01,03,PPD,23271800,Maquinado de piezas,1.0,96953.84,96953.84,15512.61,112466.45,MXN,,C00014,E00007
FCA0C768-8640-CF3C-821B-24F5690B62F8,recibida,A,77248,2025-10-06,2025-10-06,GER160625BPR,Maquinados Regiomontana S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Guantes de carnaza,62.0,184.89,11463.12,1834.1,13297.22,MXN,PO00306,S00004,E00002
07136DFB-E001-F534-2387-1E42780BA92E,recibida,A,14628,2025-10-06,2025-10-08,LEJ901223H0C,Herramientas Regiomontana SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,78101800,Flete local — carta porte anexa,1.0,10211.65,10211.65,1633.86,11845.51,MXN,PO00022,S00033,E00002
08426FF2-A861-DC2F-705F-332DACADBFD1,recibida,A,41712,2025-10-07,2025-10-09,EVO0907049MQ,Hidráulica Nuevo León SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Placa de acero A36,115.0,136.87,15740.5,2518.48,18258.98,MXN,PO00075,S00009,E00002
C83566DE-9B46-237C-3492-90594C1E3159,recibida,A,60381,2025-10-07,2025-10-09,ETO1712191GE,Maquinados del Norte SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Bandas industriales,58.0,1790.86,103869.9,16619.18,120489.08,MXN,PO00439,S00028,E00002
594E51BB-E593-9AD2-343D-2DFE3C39FA6F,emitida,F,1535,2025-10-07,2025-10-07,TIN091214KL3,Talleres Industriales del Norte SA de CV,SVP160304LM6,Envases Elizondo SA de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,360091.33,360091.33,57614.61,417705.94,MXN,,C00016,E00007
B51169F0-97B2-AFF2-9C8F-120147AE4B4F,emitida,F,1591,2025-10-08,2025-10-08,TIN091214KL3,Talleres Industriales del Norte SA de CV,KIP8808101ID,Autopartes Chapa SAPI de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,103256.15,103256.15,16520.98,119777.13,MXN,,C00003,E00007
E3FE017C-A89D-DBC5-1156-ADD4ADFE702D,recibida,A,80044,2025-10-10,2025-10-12,XRN090413Q8F,Grupo San Nicolás SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Servicio de mantenimiento,1.0,100247.8,100247.8,16039.65,116287.45,MXN,PO00042,S00025,E00002
9F129A91-C1BD-7413-13DF-2C235B8E73BB,recibida,A,63866,2025-10-10,2025-10-11,KUA86021592H,Grupo Nuevo León SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,30102000,Tubo estructural,106.0,134.81,14290,2286.4,16576.4,MXN,PO00337,S00021,E00002
D0E797E0-D90D-1748-D33D-AF23F7425465,recibida,A,9636,2025-10-10,2025-10-11,MKD060428P24,Suministros Guadalupe SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Rodamientos SKF,63.0,998.26,62890.5,10062.48,72952.98,MXN,PO00056,S00023,E00002
6922853F-CFE2-2A15-7BFB-81AA07DFB0C7,emitida,F,1546,2025-10-10,2025-10-10,TIN091214KL3,Talleres Industriales del Norte SA de CV,IOL031203VT4,Autopartes Guerra S de RL de CV,G01,03,PPD,23271800,Fabricación de estructura,1.0,45271.97,45271.97,7243.52,52515.49,MXN,,C00015,E00007
2EAE170F-D449-5B18-BB70-C35DEA3867A5,recibida,A,61466,2025-10-13,2025-10-14,JCY220225DEO,Soldadura Regiomontana S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Guantes de carnaza,22.0,4812.84,105882.4,16941.18,122823.58,MXN,PO00001,S00029,E00002
976AFBCD-50D1-7512-433A-B9F3912A7254,recibida,A,11318,2025-10-13,2025-10-15,XRN090413Q8F,Grupo San Nicolás SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Servicios de limpieza,1.0,27630.5,27630.5,4420.88,32051.38,MXN,PO00434,S00025,E00002
E836A8BD-DA66-6A97-F989-94AE4D5811A1,recibida,A,13103,2025-10-13,2025-10-15,FVB020903VNA,Herramientas del Norte SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Solvente industrial,45.0,2280.84,102637.8,16422.05,119059.85,MXN,PO00215,S00016,E00002
1606530D-259A-8F69-467B-BA652D05137E,recibida,A,6503,2025-10-13,2025-10-13,IXR870809SKC,Electrónica del Norte S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,78101800,Flete local,1.0,8500.5,8500.5,1360.08,9860.58,MXN,PO00139,S00012,E00002
D9EA63A0-F872-D4E4-73EA-9415586ADE67,recibida,A,19194,2025-10-13,2025-10-14,LNR0211046T5,Pinturas Nuevo León SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Barra redonda 1018,1.0,25640.0,25640,4102.4,29742.4,MXN,PO00271,S00019,E00002
E062C303-7FD2-CED3-3EAA-59AAF3108747,recibida,A,55305,2025-10-13,2025-10-15,PPK23090228I,Metálica del Norte SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Válvulas neumáticas,172.0,215.64,37089.9,5934.38,43024.28,MXN,PO00192,S00017,E00002
624377D6-5A6A-6075-2073-3AAD5CA2257B,emitida,F,1586,2025-10-13,2025-10-13,TIN091214KL3,Talleres Industriales del Norte SA de CV,TIV9003196BV,Grupo Chapa S de RL de CV,G01,03,PPD,23271800,Maquinado de piezas,1.0,244011.74,244011.74,39041.88,283053.62,MXN,,C00007,E00007
55861A86-978A-0862-FB3E-13FA2874C9AE,emitida,F,1628,2025-10-13,2025-10-13,TIN091214KL3,Talleres Industriales del Norte SA de CV,YRB930321HU5,Construcciones Sada S de RL de CV,G01,03,PPD,23271800,Maquinado de piezas,1.0,104808.35,104808.35,16769.34,121577.69,MXN,,C00014,E00007
EA72D09D-D72B-8639-9938-E0D43702769C,recibida,A,47863,2025-10-13,2025-10-14,JCY220225DEO,Soldadura Regiomontana S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,01,PUE,31161500,Guantes de carnaza,82.0,14.71,1206.27,193.0,1399.27,MXN,PO00517,S00029,E00002
2F0D0516-99A4-6485-FC45-B8A76195A41D,recibida,A,19685,2025-10-14,2025-10-16,YZN920101669,Neumática Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Sellos hidráulicos,14.0,920.04,12880.5,2060.88,14941.38,MXN,PO00051,S00020,E00002
DA3D6E0C-2C53-075E-3EE4-931EA2C02CB1,emitida,F,1560,2025-10-14,2025-10-14,TIN091214KL3,Talleres Industriales del Norte SA de CV,MFN980928Z69,Envases Martínez S de RL de CV,G01,03,PPD,23271800,Fabricación de estructura,1.0,107395.89,107395.89,17183.34,124579.23,MXN,,C00010,E00007
0CE5806A-4FEC-832F-8306-5FACCA16774D,recibida,A,72290,2025-10-15,2025-10-17,JCY220225DEO,Soldadura Regiomontana S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Brocas HSS,81.0,477.04,38640,6182.4,44822.4,MXN,PO00211,S00029,E00002
7AD2763D-0E3A-1F4D-5CF3-A5B996B95CBA,recibida,A,85923,2025-10-17,2025-10-17,EJM1706048OE,Servicios Santa Catarina SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Válvulas neumáticas,21.0,353.33,7420,1187.2,8607.2,MXN,PO00136,S00032,E00002
96860C67-C99A-B40A-5128-A9A4C795E4BB,recibida,A,26375,2025-10-17,2025-10-17,KGD1808073H9,Transportes Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Motor eléctrico 5HP,69.0,705.07,48650,7784.0,56434.0,MXN,PO00065,S00024,E00002
85D35457-A641-15F2-EE35-528A39A00213,recibida,A,71705,2025-10-20,2025-10-22,JCY220225DEO,Soldadura Regiomontana S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Electrodos 6013,197.0,430.46,84800,13568.0,98368.0,MXN,PO00208,S00029,E00002
EAAB0852-A5AF-B10F-97C5-FE82C604B59B,recibida,A,22413,2025-10-20,2025-10-20,QJX180308HTS,Refacciones Regiomontana SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,78101800,Flete foráneo,1.0,10079.9,10079.9,1612.78,11692.68,MXN,PO00216,S00007,E00002
09EFB7DC-4E54-46CB-876D-1BB5F9CDBBB3,recibida,A,24317,2025-10-20,2025-10-21,RYY210726M9I,Metálica del Norte S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80131500,Renta de montacargas,1.0,22480.5,22480.5,3596.88,26077.38,MXN,PO00528,S00015,E00002
F0043EC1-2AE8-42E5-F2B7-4E9387EB78AE,recibida,A,20773,2025-10-20,2025-10-20,FVB020903VNA,Herramientas del Norte SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Guantes de carnaza,141.0,754.97,106450.5,17032.08,123482.58,MXN,PO00287,S00016,E00002
B4503E64-3436-C5BE-0A06-2DD8D8102305,recibida,A,1135,2025-10-20,2025-10-22,EVO0907049MQ,Hidráulica Nuevo León SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,30102000,Lámina de acero cal. 14,103.0,207.01,21322.4,3411.58,24733.98,MXN,PO00194,S00009,E00002
A7FC426D-C9B7-0822-E0BA-ED749E1A841B,recibida,A,53616,2025-10-20,2025-10-20,NOR190111MKV,Refacciones Santa Catarina S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Sellos hidráulicos,134.0,192.46,25790,4126.4,29916.4,MXN,PO00146,S00022,E00002
23A707BD-0773-E9CE-7853-92F999108D47,recibida,A,89002,2025-10-20,2025-10-20,IQX921208XAR,Industrias Monterrey SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Motor eléctrico 5HP,186.0,69.26,12882.4,2061.18,14943.58,MXN,PO00014,S00030,E00002
83DF3BD7-4B05-D6CA-9798-FD62DFC462F9,recibida,A,33507,2025-10-21,2025-10-23,GIG1908016AL,Ferretera Santa Catarina SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Brocas HSS,98.0,893.17,87530.5,14004.88,101535.38,MXN,PO00276,S00018,E00002
D1CABB8E-074C-2B19-C219-81D10616413A,recibida,A,66090,2025-10-22,2025-10-22,QJX180308HTS,Refacciones Regiomontana SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,78101800,Flete foráneo,1.0,6260.0,6260,1001.6,7261.6,MXN,PO00541,S00007,E00002
221AE363-7B80-B11F-C901-B95F5B35F002,recibida,A,58514,2025-10-22,2025-10-23,NOR190111MKV,Refacciones Santa Catarina S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Sellos hidráulicos,38.0,174.47,6629.9,1060.78,7690.68,MXN,PO00316,S00022,E00002
9E969ABC-19FA-9E1D-D921-91571506FF15,recibida,A,31287,2025-10-22,2025-10-22,OFW920626UHP,Refacciones Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Asesoría fiscal,1.0,69512.4,69512.4,11121.98,80634.38,MXN,PO00028,S00027,E00002
69D6EF47-C093-519E-C6AD-F8349E50EC9C,recibida,A,88510,2025-10-24,2025-10-25,RYY210726M9I,Metálica del Norte S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80131500,Renta de nave industrial,1.0,13847.8,13847.8,2215.65,16063.45,MXN,PO00540,S00015,E00002
0EAD9FC3-7559-D59F-E049-F1F57F3DE16F,recibida,A,13654,2025-10-24,2025-10-26,EVO0907049MQ,Hidráulica Nuevo León SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Barra redonda 1018,151.0,129.94,19620.5,3139.28,22759.78,MXN,PO00390,S00009,E00002
16291F8B-99C2-7984-1725-43961F4A8608,recibida,A,17785,2025-10-24,2025-10-25,FWD180424QZI,Pinturas Escobedo S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Válvulas neumáticas,10.0,692.05,6920.5,1107.28,8027.78,MXN,PO00363,S00035,E00002
A693C642-F39C-5841-FE31-D405CDED21C5,recibida,A,48761,2025-10-27,2025-10-28,KUA86021592H,Grupo Nuevo León SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Perfil PTR 2x2,114.0,154.83,17650.5,2824.08,20474.58,MXN,PO00379,S00021,E00002
338AB341-380B-88BB-81B1-D8E7E5DDA9B6,emitida,F,1527,2025-10-27,2025-10-27,TIN091214KL3,Talleres Industriales del Norte SA de CV,XVS9502132UY,Autopartes Quintanilla S de RL de CV,G01,03,PPD,23271800,Corte y doblez,1.0,337942.88,337942.88,54070.86,392013.74,MXN,,C00004,E00007
171759C6-4DCC-FF8C-0EF9-BF8B20A33A28,recibida,A,71755,2025-10-28,2025-10-28,TYC9409017QY,Hidráulica Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Consultoría de procesos,1.0,44250.5,44250.5,7080.08,51330.58,MXN,PO00280,S00006,E00002
AED47BDB-1DB5-B83E-05C7-83208C383458,recibida,A,14954,2025-10-28,2025-10-29,KGD1808073H9,Transportes Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Motor eléctrico 5HP,180.0,131.56,23680,3788.8,27468.8,MXN,PO00409,S00024,E00002
2A8C585C-4C59-1FD6-36D3-9DF4136292F0,recibida,A,62117,2025-10-28,2025-10-30,MKD060428P24,Suministros Guadalupe SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Sellos hidráulicos,171.0,419.69,71767.8,11482.85,83250.65,MXN,PO00385,S00023,E00002
10769D64-AF2C-B30E-879C-FF8AC6EE0151,recibida,A,19909,2025-10-28,2025-10-29,OFW920626UHP,Refacciones Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Capacitación,1.0,86000.0,86000,13760.0,99760.0,MXN,PO00091,S00027,E00002
BCF1399D-3FFB-34E6-6543-1AF273DBB243,emitida,F,1578,2025-10-28,2025-10-28,TIN091214KL3,Talleres Industriales del Norte SA de CV,TIV9003196BV,Grupo Chapa S de RL de CV,G01,03,PPD,23271800,Corte y doblez,1.0,76071.15,76071.15,12171.38,88242.53,MXN,,C00007,E00007
F06B7C40-773B-6BDD-57CB-BA38FEA4EA77,emitida,F,1605,2025-10-28,2025-10-28,TIN091214KL3,Talleres Industriales del Norte SA de CV,NBX010517L3O,Envases Quintanilla S de RL de CV,G01,03,PPD,23271800,Corte y doblez,1.0,243453.95,243453.95,38952.63,282406.58,MXN,,C00017,E00007
86E4B518-A68B-539D-1559-0392AED5C25F,emitida,F,1644,2025-10-28,2025-10-28,TIN091214KL3,Talleres Industriales del Norte SA de CV,RSR9508062P4,Grupo Martínez SA de CV,G01,03,PPD,23271800,Corte y doblez,1.0,254646.68,254646.68,40743.47,295390.15,MXN,,C00018,E00007
6232F02A-0C1C-E4C3-E0F7-DD748991A3B7,emitida,F,1621,2025-10-29,2025-10-29,TIN091214KL3,Talleres Industriales del Norte SA de CV,CSM870728H9S,Grupo Quintanilla S de RL de CV,G01,03,PPD,23271800,Maquinado de piezas,1.0,251254.85,251254.85,40200.78,291455.63,MXN,,C00001,E00007
85B6CEB9-BF66-7AB4-55FB-2280932AA794,recibida,A,74288,2025-10-30,2025-11-01,WRV860316MF8,Servicios Nuevo León SA de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Discos de corte,122.0,352.31,42982.4,6877.18,49859.58,MXN,PO00034,S00038,E00002
C137F79F-4CDB-0364-9605-A11F393B4F6B,recibida,A,82362,2025-10-31,2025-11-01,YFL9210050X2,Herramientas del Norte S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Rodamientos SKF,60.0,245.34,14720.5,2355.28,17075.78,MXN,PO00161,S00037,E00002
A22FD41D-1F84-83D8-7AA1-0555A1C5CDC1,recibida,A,34052,2025-10-31,2025-11-01,TYC9409017QY,Hidráulica Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Servicio de mantenimiento,1.0,44689.9,44689.9,7150.38,51840.28,MXN,PO00097,S00006,E00002
9165D384-3A42-6396-8829-3554BC5935CB,recibida,A,93074,2025-10-31,2025-10-31,KGD1808073H9,Transportes Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,40141600,Sellos hidráulicos,193.0,151.35,29210,4673.6,33883.6,MXN,PO00364,S00024,E00002
13927C17-3D66-AF2C-5D9D-B096DDBF5B80,emitida,F,1603,2025-10-31,2025-10-31,TIN091214KL3,Talleres Industriales del Norte SA de CV,NBX010517L3O,Envases Quintanilla S de RL de CV,G01,03,PPD,23271800,Maquinado de piezas,1.0,126177.84,126177.84,20188.45,146366.29,MXN,,C00017,E00007
9FAE6141-3A1E-5B56-2A1D-BF824086533D,recibida,A,20579,2025-11-03,2025-11-04,JCY220225DEO,Soldadura Regiomontana S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Brocas HSS,87.0,308.86,26870.5,4299.28,31169.78,MXN,PO00260,S00029,E00002
9498E0B3-5CB2-3618-67D7-7EE05EE11D22,recibida,A,62957,2025-11-03,2025-11-04,JCY220225DEO,Soldadura Regiomontana S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,31161500,Solvente industrial,196.0,155.56,30490,4878.4,35368.4,MXN,PO00341,S00029,E00002
3EBE2B3A-00E9-8677-CBF7-B0969AE93C8F,recibida,A,86820,2025-11-03,2025-11-04,NOR190111MKV,Refacciones Santa Catarina S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Bandas industriales,79.0,291.65,23040.5,3686.48,26726.98,MXN,PO00348,S00022,E00002
5ADCDC5C-5655-023F-F581-F8AEEE99E8E3,emitida,F,1629,2025-11-03,2025-11-03,TIN091214KL3,Talleres Industriales del Norte SA de CV,YRB930321HU5,Construcciones Sada S de RL de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,63559.9,63559.9,10169.58,73729.48,MXN,,C00014,E00007
C26EA1C1-8399-CE69-590E-CC34B0FF7E55,recibida,A,39119,2025-11-04,2025-11-04,FWD180424QZI,Pinturas Escobedo S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Sellos hidráulicos,74.0,363.75,26917.8,4306.85,31224.65,MXN,PO00387,S00035,E00002
E87556BD-6C58-94EF-608B-D3C305FE85C9,emitida,F,1648,2025-11-04,2025-11-04,TIN091214KL3,Talleres Industriales del Norte SA de CV,RSR9508062P4,Grupo Martínez SA de CV,G01,03,PPD,23271800,Corte y doblez,1.0,45612.84,45612.84,7298.05,52910.89,MXN,,C00018,E00007
FDC165D3-3D4C-F7E3-B963-46E4007A5108,recibida,A,75826,2025-11-07,2025-11-08,KGD1808073H9,Transportes Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,40141600,Motor eléctrico 5HP,86.0,599.18,51529.9,8244.78,59774.68,MXN,PO00160,S00024,E00002
0EE127F7-8F70-4037-51B4-904699B9AA56,emitida,F,1506,2025-11-07,2025-11-07,TIN091214KL3,Talleres Industriales del Norte SA de CV,OXQ101018OOO,Envases Guerra S de RL de CV,G01,03,PPD,23271800,Fabricación de estructura,1.0,354903.67,354903.67,56784.59,411688.26,MXN,,C00009,E00007
4856EB12-B048-B8F6-705F-7BAF5A923089,recibida,A,75432,2025-11-07,2025-11-08,RGL990201RM6,Gestoría y Enlace Santa Catarina S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Servicios de gestión y enlace comercial,1.0,48000.0,48000,7680.0,55680.0,MXN,PO00037,S00034,E00002
741D5566-6769-3123-8526-22B5C019DAA0,recibida,A,80861,2025-11-10,2025-11-12,ZKV070614580,Empaques Apodaca SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Placa de acero A36,31.0,763.55,23670,3787.2,27457.2,MXN,PO00104,S00039,E00002
1672CEF6-21BE-6AAD-E094-09FBB83B06BF,recibida,A,55810,2025-11-10,2025-11-12,ZKV070614580,Empaques Apodaca SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,30102000,Placa de acero A36,102.0,236.3,24102.4,3856.38,27958.78,MXN,PO00405,S00039,E00002
3E8B2361-14B0-2CF2-FB29-6E06FEEFA6DD,recibida,A,2466,2025-11-10,2025-11-10,BRG980912TE9,Ferretera Guadalupe S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Asesoría fiscal,1.0,11147.8,11147.8,1783.65,12931.45,MXN,PO00309,S00002,E00002
99595042-76B4-B134-8A30-2BAB06577CB0,recibida,A,30901,2025-11-10,2025-11-10,BRG980912TE9,Ferretera Guadalupe S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Capacitación,1.0,5089.9,5089.9,814.38,5904.28,MXN,PO00244,S00002,E00002
9414EA5F-CBE2-222F-3745-4DC3FA83708E,emitida,F,1558,2025-11-10,2025-11-10,TIN091214KL3,Talleres Industriales del Norte SA de CV,QBN900325RYY,Envases Hernández SAPI de CV,G01,03,PPD,23271800,Soldadura industrial,1.0,241301.65,241301.65,38608.26,279909.91,MXN,,C00008,E00007
519500EB-F084-A80F-9232-18B5138038F0,recibida,A,40333,2025-11-11,2025-11-11,HSA170302L56,Distribuidora del Norte S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,80131500,Renta de montacargas,1.0,83820.5,83820.5,13411.28,97231.78,MXN,PO00120,S00005,E00002
56F6F0BD-7DCE-7553-B2C0-E2542AEA2271,recibida,A,73715,2025-11-11,2025-11-12,TQX980213KP2,Soldadura Guadalupe S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,78101800,Maniobras de carga,1.0,3732.4,3732.4,597.18,4329.58,MXN,PO00521,S00011,E00002
F114E93A-685E-7DAE-436A-1F70301BA4BB,recibida,A,93875,2025-11-11,2025-11-11,LNR0211046T5,Pinturas Nuevo León SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,30102000,Placa de acero A36,13.0,1155.38,15019.9,2403.18,17423.08,MXN,PO00266,S00019,E00002
4A1C4E46-AAC5-0535-0F47-69F58DB93FAD,recibida,A,54887,2025-11-12,2025-11-14,JCY220225DEO,Soldadura Regiomontana S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,31161500,Guantes de carnaza,51.0,2004.95,102252.4,16360.38,118612.78,MXN,PO00325,S00029,E00002
BDA99833-C33D-933A-84F5-1C358197B090,recibida,A,39523,2025-11-12,2025-11-12,RYY210726M9I,Metálica del Norte S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,80131500,Servicio de energía,1.0,24237.8,24237.8,3878.05,28115.85,MXN,PO00484,S00015,E00002
B4E4AEB7-8064-03F6-572C-A2591DEC4894,recibida,A,77522,2025-11-12,2025-11-14,BRG980912TE9,Ferretera Guadalupe S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Capacitación,1.0,14200.5,14200.5,2272.08,16472.58,MXN,PO00361,S00002,E00002
05D02F7D-8CA5-39DB-B0E6-2DD0C6CF20A2,recibida,A,18243,2025-11-13,2025-11-13,TQX980213KP2,Soldadura Guadalupe S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,78101800,Flete local,1.0,3902.4,3902.4,624.38,4526.78,MXN,PO00157,S00011,E00002
02992946-B69F-37FB-2297-3926B240D7BA,recibida,A,12251,2025-11-14,2025-11-15,HSA170302L56,Distribuidora del Norte S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80131500,Renta de nave industrial,1.0,93107.8,93107.8,14897.25,108005.05,MXN,PO00455,S00005,E00002
6D111FBE-F0B7-4BDB-736E-EF368A1ABE8B,recibida,A,85597,2025-11-14,2025-11-14,ZKV070614580,Empaques Apodaca SAPI de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PUE,30102000,Perfil PTR 2x2,86.0,246.74,21220,3395.2,24615.2,MXN,PO00497,S00039,E00002
BFEC75AD-52F6-4B27-BBBE-FEF7FCAB53AE,recibida,A,14182,2025-11-14,2025-11-15,OFW920626UHP,Refacciones Industrial S de RL de CV,TIN091214KL3,Talleres Industriales del Norte SA de CV,G03,03,PPD,80101500,Servicio de mantenimiento,1.0,30662.4,30662.4,4905.98,35568.38,MXN,PO00195,S00027,E00002
