uuid,issuer_rfc,receiver_rfc,issue_date,subtotal,iva,total,concepto_text,uso_cfdi,forma_pago,metodo_pago,status
6E2F1D3B-FD9F-45F4-0816-D739C3933447,TIN091214KL3,DLJ130219ENL,2025-10-07,46361.34,7417.81,53779.15,Maquinado de piezas,G01,03,PPD,vigente
ABF0263E-0343-8B64-00B3-700F3C088990,ZLV900812OLD,TIN091214KL3,2025-10-08,131390.5,21022.48,152412.98,Guantes de carnaza,G03,03,PPD,vigente
1923CAFC-402D-105B-113E-AF84ABF39096,WWH110626S3K,TIN091214KL3,2025-10-09,15789.9,2526.38,18316.28,Lámina de acero cal. 14,G03,03,PPD,vigente
1752815C-BCBF-1583-0A01-75E5937D6FB1,COL040206DTB,TIN091214KL3,2025-10-10,200000,32000.0,232000.0,Servicios de asesoría integral,G03,03,PPD,vigente
991B749E-B9AD-D00A-EC64-8A9B3CF1C29E,TIN091214KL3,PZS930606W5L,2025-10-10,253448.28,40551.72,294000.0,Fabricación de estructura (lote especial),G01,03,PPD,vigente
D90F74E9-06DD-F6CA-B0C3-0A59F0F7AD22,WGM241113MRL,TIN091214KL3,2025-10-13,37339.9,5974.38,43314.28,Brocas HSS,G03,03,PUE,vigente
586528E6-AFC5-C20E-4A63-6AF5B6E1E7AC,BGD030823RBW,TIN091214KL3,2025-10-13,154270.5,24683.28,178953.78,Placa de acero A36,G03,03,PUE,vigente
9927839B-11D1-CE50-67E2-189BF4B4C704,ILK110504O8G,TIN091214KL3,2025-10-13,64447.8,10311.65,74759.45,Placa de acero A36,G03,03,PPD,vigente
A5CBBF6F-3D33-3164-4BB8-EBE25BC07988,LJA880717NNC,TIN091214KL3,2025-10-13,43667.8,6986.85,50654.65,Bandas industriales,G03,03,PPD,vigente
B4C04BDF-E27B-B6C4-4D94-5434C7859C05,TIN091214KL3,DLJ130219ENL,2025-10-13,277387.97,44382.08,321770.05,Fabricación de estructura,G01,03,PPD,vigente
38772265-102C-01A3-AB40-4598AE11D3C2,EOK870428F5T,TIN091214KL3,2025-10-13,64000,10240.0,74240.0,Servicios de gestión y enlace comercial,G03,03,PUE,vigente
F4BE28B4-4CD7-E6F7-433E-CD2C276E1D67,DGQ240803D6V,TIN091214KL3,2025-10-14,21540.5,3446.48,24986.98,Discos de corte,G03,03,PPD,vigente
80F58B81-2B7C-5EE3-42A2-79502DEB5687,TIN091214KL3,YCA050705OHS,2025-10-14,54805.0,8768.8,63573.8,Corte y doblez,G01,03,PPD,vigente
D703262F-B5CB-E3F5-6A66-C1847DE1BF5D,UWP921026BTX,TIN091214KL3,2025-10-15,16647.8,2663.65,19311.45,Motor eléctrico 5HP,G03,03,PUE,vigente
436D977B-6431-CBBE-0E44-C9DC81B61C87,TIN091214KL3,DLJ130219ENL,2025-10-15,347566.53,55610.64,403177.17,Corte y doblez,G01,03,PPD,vigente
7E4CE29F-F8CB-AB4C-9779-0E845E472E22,WGM241113MRL,TIN091214KL3,2025-10-16,45049.9,7207.98,52257.88,Electrodos 6013,G03,03,PUE,vigente
B22A55A6-0539-1557-4441-22A56BD1F826,TIN091214KL3,TVB051103QYM,2025-10-20,225313.54,36050.17,261363.71,Corte y doblez,G01,03,PPD,vigente
7A9E8394-BB4C-CB14-1CC0-B764B06BEFCA,DGQ240803D6V,TIN091214KL3,2025-10-21,20099.9,3215.98,23315.88,Guantes de carnaza,G03,03,PUE,vigente
64976593-C92E-8C93-D105-C8D647C1C017,FBY870108HAF,TIN091214KL3,2025-10-22,179382.4,28701.18,208083.58,Flete foráneo,G03,03,PUE,vigente
DBEAE9F8-E8FB-5A96-3B85-F6E1C40F5405,DZI910804SQ0,TIN091214KL3,2025-10-22,4290.5,686.48,4976.98,Tubo estructural,G03,03,PPD,vigente
31094211-B73F-6E64-378D-2F8D8761F9DA,TIN091214KL3,MAQ03062825L,2025-10-24,314767.85,50362.86,365130.71,Soldadura industrial,G01,03,PPD,vigente
0979F5D3-4A70-3330-FFC0-31368DE6E6B3,TIN091214KL3,LSC21020236H,2025-10-24,254502.24,40720.36,295222.6,Corte y doblez,G01,03,PPD,vigente
1EE89A4C-6811-34E2-5064-7C59774F6354,PMN121218LZJ,TIN091214KL3,2025-10-27,66310,10609.6,76919.6,Placa de acero A36,G03,03,PUE,vigente
013CA998-2B2B-F58C-6DA5-8DADF56AABC0,WWH110626S3K,TIN091214KL3,2025-10-27,9299.9,1487.98,10787.88,Tubo estructural,G03,03,PUE,vigente
E4DC4306-8B20-CE3E-42B7-C0488D3543BE,WWH110626S3K,TIN091214KL3,2025-10-27,18259.9,2921.58,21181.48,Placa de acero A36,G03,03,PUE,vigente
5E85643C-0FFA-2366-4B4F-AFAFDA3DC780,ILK110504O8G,TIN091214KL3,2025-10-27,49459.9,7913.58,57373.48,Perfil PTR 2x2,G03,03,PUE,vigente
80E9B300-4471-9067-E5DE-F08E5A4B4FDB,LJA880717NNC,TIN091214KL3,2025-10-27,48590.5,7774.48,56364.98,Bandas industriales,G03,03,PPD,vigente
C9E55C47-A237-A8C1-61F6-DFBE114B3C79,CZT910806Y6B,TIN091214KL3,2025-10-28,48237.8,7718.05,55955.85,Discos de corte,G03,03,PUE,vigente
9FB209B1-732F-C932-AB96-2697C1E1F813,TIN091214KL3,QSB920810FY7,2025-10-28,300674.09,48107.85,348781.94,Soldadura industrial,G01,03,PPD,vigente
34E50699-C8EB-E27A-23A4-E70E9DBC15C0,UWP921026BTX,TIN091214KL3,2025-10-29,20569.9,3291.18,23861.08,Motor eléctrico 5HP,G03,03,PPD,vigente
6593B659-172E-8C68-82AA-5C4680499BBF,WWH110626S3K,TIN091214KL3,2025-10-29,21412.4,3425.98,24838.38,Placa de acero A36,G03,03,PUE,vigente
2E4C16E2-1B79-9E6B-F52E-F4A6AC6C2E1B,TIN091214KL3,IHL120323PQ0,2025-10-29,106645.28,17063.24,123708.52,Soldadura industrial,G01,03,PPD,vigente
5BCD236C-C777-4FAE-6137-58C39C7FACA6,ZLV900812OLD,TIN091214KL3,2025-10-30,129189.9,20670.38,149860.28,Guantes de carnaza,G03,03,PUE,vigente
6241CBA3-7B7C-E7CC-F950-F7FA28B58DB5,ILK110504O8G,TIN091214KL3,2025-10-30,117559.9,18809.58,136369.48,Placa de acero A36,G03,03,PUE,vigente
CF3EE4AA-594F-FD27-5DCD-0D40D6415102,TIN091214KL3,ZZR890918KKF,2025-10-30,56242.64,8998.82,65241.46,Maquinado de piezas,G01,03,PPD,vigente
88B04B77-7FEB-4CF3-4EC7-7371A4B65CFA,YMF930303K2S,TIN091214KL3,2025-10-31,5907.8,945.25,6853.05,Discos de corte,G03,03,PUE,vigente
88A613B4-A3B8-1F92-A3C9-0C6A86017633,GTT9311046XL,TIN091214KL3,2025-11-03,15689.9,2510.38,18200.28,Servicios de limpieza,G03,03,PPD,vigente
9E5F8273-AF9A-1168-1766-17957FFAB493,DGN090812Y08,TIN091214KL3,2025-11-03,37020,5923.2,42943.2,Electrodos 6013,G03,03,PUE,vigente
94010DFE-7921-0C7C-A119-CEEE0FB91307,DFP890325WQU,TIN091214KL3,2025-11-03,21839.9,3494.38,25334.28,Servicio de energía,G03,03,PUE,vigente
50F32AB5-DF58-6EFF-5296-5CF38B30BB4C,TIN091214KL3,TJB001222W10,2025-11-03,310946.26,49751.4,360697.66,Soldadura industrial,G01,03,PPD,vigente
3D75E423-2D92-1DAB-4152-6BFF661B9738,TIN091214KL3,YSD241219IB6,2025-11-05,177300.73,28368.12,205668.85,Corte y doblez,G01,03,PPD,vigente
A4C31AF7-514A-36BF-4733-4B73225F52AB,OEF190714EHM,TIN091214KL3,2025-11-06,450000,72000.0,522000.0,Promoción y desarrollo de mercado,G03,03,PPD,vigente
2488C84D-99D0-90FD-6928-043ED492B51A,DZI910804SQ0,TIN091214KL3,2025-11-07,14357.8,2297.25,16655.05,Placa de acero A36,G03,03,PPD,vigente
C571F9AB-4158-9D90-F504-4D156FB138C2,JMK241214132,TIN091214KL3,2025-11-07,50000,8000.0,58000.0,Bandas industriales,G03,03,PPD,vigente
13EB22C9-BECE-D21A-54C7-743B2401342A,OSD160228AKR,TIN091214KL3,2025-11-10,85209.9,13633.58,98843.48,Lámina de acero cal. 14,G03,03,PPD,vigente
A3FE0479-46C7-9B36-FD05-39635616AF7E,ZLV900812OLD,TIN091214KL3,2025-11-10,95490,15278.4,110768.4,Guantes de carnaza,G03,03,PPD,vigente
ED56C714-5A96-21F5-9F8C-EDA5FEB9EA24,FNI920522YRY,TIN091214KL3,2025-11-10,190442.4,30470.78,220913.18,Válvulas neumáticas,G03,03,PPD,vigente
74F8A913-00CA-280F-19A5-3942CE67B962,SZC9707063JK,TIN091214KL3,2025-11-10,6915.86,1106.54,8022.4,Brocas HSS,G03,03,PUE,vigente
F2DEC75C-90FC-C9F1-2DDC-756B28C2CCE9,WWH110626S3K,TIN091214KL3,2025-11-11,20469.9,3275.18,23745.08,Placa de acero A36,G03,03,PUE,vigente
7F383A3E-33A6-7403-6F9D-1D74F82C6AD8,TIN091214KL3,TVB051103QYM,2025-11-11,147827.52,23652.4,171479.92,Maquinado de piezas,G01,03,PPD,vigente
91FDA27F-4CBB-7460-510C-8C48E09EF2A3,ILK110504O8G,TIN091214KL3,2025-11-12,145090.5,23214.48,168304.98,Placa de acero A36,G03,03,PPD,vigente
3D877034-7217-3FA3-5893-EF12AB3F8D22,WWH110626S3K,TIN091214KL3,2025-11-13,17239.9,2758.38,19998.28,Lámina de acero cal. 14,G03,03,PUE,vigente
A9B92A1D-4574-98CA-A90E-319D637E3F94,BTN8908152SD,TIN091214KL3,2025-11-13,93617.8,14978.85,108596.65,Rodamientos SKF,G03,03,PUE,vigente
A42D10F5-9BAF-CC20-0E16-AF3F538CC0CA,DGQ240803D6V,TIN091214KL3,2025-11-13,23697.8,3791.65,27489.45,Brocas HSS,G03,03,PUE,vigente
AC7E5CC6-B0CF-3E7F-5C58-B8BA9DE2FD3F,TIN091214KL3,QSB920810FY7,2025-11-13,332727.69,53236.43,385964.12,Corte y doblez,G01,03,PPD,vigente
54CE20EA-BB9D-92C0-D8D0-B8DB3AA06694,TIN091214KL3,PZS930606W5L,2025-11-13,380172.41,60827.59,441000.0,Fabricación de estructura (lote especial),G01,03,PPD,vigente
D2D33488-D0C3-0018-6E3C-DD4F55B145E4,FBY870108HAF,TIN091214KL3,2025-11-14,111832.4,17893.18,129725.58,Flete foráneo,G03,03,PUE,vigente
5E244824-A5CB-3C6E-B5A4-C55BB4629214,BGD030823RBW,TIN091214KL3,2025-11-14,194007.8,31041.25,225049.05,Placa de acero A36,G03,03,PUE,vigente
4DFE1117-22AF-711F-1B62-8A9D75366B9F,FBY870108HAF,TIN091214KL3,2025-11-17,131389.9,21022.38,152412.28,Flete local,G03,03,PPD,vigente
C8B648E0-12A8-50C5-5BAB-7F4A8CD74C27,BGD030823RBW,TIN091214KL3,2025-11-17,151432.4,24229.18,175661.58,Perfil PTR 2x2,G03,03,PUE,vigente
94047909-D81C-A1A0-B7BB-A2AA178A8C73,TIN091214KL3,TVB051103QYM,2025-11-17,307439.69,49190.35,356630.04,Maquinado de piezas,G01,03,PPD,vigente
25D287D0-7665-8707-5D41-1AC5335DAB46,TIN091214KL3,QPC951019FXZ,2025-11-17,61557.4,9849.18,71406.58,Fabricación de estructura,G01,03,PPD,vigente
17D50F59-C4D5-98F7-E14F-E093CB6AD0C7,WGM241113MRL,TIN091214KL3,2025-11-18,29437.8,4710.05,34147.85,Discos de corte,G03,03,PPD,vigente
EA074D80-BA23-6C22-E92A-7B9751DB1A37,HQP910421HXF,TIN091214KL3,2025-11-18,36519.9,5843.18,42363.08,Capacitación,G03,03,PPD,vigente
A73D2746-0E18-AB96-25F4-1DD62F51AC6E,HTX0701065UO,TIN091214KL3,2025-11-18,70830.5,11332.88,82163.38,Flete local,G03,03,PUE,vigente
54555290-017C-75C5-A873-19FE981DC530,TIN091214KL3,YSD241219IB6,2025-11-18,383872.55,61419.61,445292.16,Maquinado de piezas,G01,03,PPD,vigente
13325C31-D010-318A-EADC-9960424211E2,PMN121218LZJ,TIN091214KL3,2025-11-19,205510,32881.6,238391.6,Barra redonda 1018,G03,03,PUE,vigente
915D9A63-DBC6-C928-8FE8-4E20403FD582,LIP121209QK9,TIN091214KL3,2025-11-19,134872.4,21579.58,156451.98,Motor eléctrico 5HP,G03,03,PUE,vigente
2DEE003E-01D9-6E96-01A0-204714AA3CA3,YMF930303K2S,TIN091214KL3,2025-11-20,10060.5,1609.68,11670.18,Discos de corte,G03,03,PPD,vigente
12EF6101-6082-786F-CA00-EF586C521D13,UWP921026BTX,TIN091214KL3,2025-11-21,12372.4,1979.58,14351.98,Bandas industriales,G03,03,PPD,vigente
57F2A45F-E751-5D4B-0D82-9D529CF021B8,DFP890325WQU,TIN091214KL3,2025-11-21,17419.9,2787.18,20207.08,Servicio de energía,G03,03,PPD,vigente
4BED523C-085F-F4D1-87EA-651B5539562B,LJA880717NNC,TIN091214KL3,2025-11-21,12060,1929.6,13989.6,Motor eléctrico 5HP,G03,03,PUE,vigente
A976DC4D-0C47-2187-FEA3-5D37980B6853,ZLV900812OLD,TIN091214KL3,2025-11-24,91069.9,14571.18,105641.08,Solvente industrial,G03,03,PUE,vigente
1690636B-6F74-E55D-99A9-AF6AED054732,DZI910804SQ0,TIN091214KL3,2025-11-24,3260,521.6,3781.6,Placa de acero A36,G03,03,PUE,vigente
D1CCC8D3-C167-6505-43AF-6C46A46B3932,JPY870826UGV,TIN091214KL3,2025-11-24,76199.9,12191.98,88391.88,Tubo estructural,G03,03,PUE,vigente
E8266484-C4E4-FE52-DA4F-706B9D4AC78B,TIN091214KL3,QPC951019FXZ,2025-11-24,231778.96,37084.63,268863.59,Corte y doblez,G01,03,PPD,vigente
AF6C6F61-CFEF-A2A2-E735-4DB25CE4124B,TIN091214KL3,MNM040801DOQ,2025-11-24,385054.1,61608.66,446662.76,Maquinado de piezas,G01,03,PPD,vigente
CEF66A14-6FDC-C21B-DB2C-0EB7F75C0751,LPK240212P77,TIN091214KL3,2025-11-25,14991.15,2398.58,17389.73,Flete local — carta porte anexa,G03,03,PPD,vigente
A0152B5B-6C17-E150-1447-16CC4352ACEA,ZWS100912DOJ,TIN091214KL3,2025-11-27,28407.8,4545.25,32953.05,Consultoría de procesos,G03,03,PPD,vigente
A4B1CF6A-9D2C-E51B-37E8-2D716E66A273,JPY870826UGV,TIN091214KL3,2025-11-27,130670.5,20907.28,151577.78,Barra redonda 1018,G03,03,PPD,vigente
CE1E8D1F-9DE7-DF7B-5594-552B405A8E7E,ZUX97062289Q,TIN091214KL3,2025-11-27,7280.5,1164.88,8445.38,Servicio de energía,G03,03,PUE,vigente
8C68720E-D787-463D-87B8-F95CB265A6C2,LJA880717NNC,TIN091214KL3,2025-11-27,45087.8,7214.05,52301.85,Válvulas neumáticas,G03,03,PPD,vigente
30C36756-D453-F867-B97E-6224891F6912,IXC940413YZC,TIN091214KL3,2025-11-28,15357.8,2457.25,17815.05,Brocas HSS,G03,03,PPD,vigente
9F690CDE-7EAA-7A91-1DEF-D401792CAD76,TIN091214KL3,LSC21020236H,2025-11-28,190169.48,30427.12,220596.6,Soldadura industrial,G01,03,PPD,vigente
D1151FFF-DCB9-1D5F-593C-572B4347DBCA,UWP921026BTX,TIN091214KL3,2025-12-01,21792.4,3486.78,25279.18,Rodamientos SKF,G03,03,PUE,vigente
5F31273D-1519-830C-4019-83035C457E4D,WGM241113MRL,TIN091214KL3,2025-12-01,24692.4,3950.78,28643.18,Discos de corte,G03,03,PUE,vigente
6965D1D1-EB7E-2E64-26C0-747EBF8E8BFA,WGM241113MRL,TIN091214KL3,2025-12-01,18902.4,3024.38,21926.78,Electrodos 6013,G03,03,PPD,vigente
C5F833CF-F4CE-8477-F8BC-A9AC2ADA62CE,WWH110626S3K,TIN091214KL3,2025-12-01,10139.9,1622.38,11762.28,Lámina de acero cal. 14,G03,03,PUE,vigente
E8410A39-F901-2B9C-6057-153A4067F790,DZI910804SQ0,TIN091214KL3,2025-12-01,7539.9,1206.38,8746.28,Lámina de acero cal. 14,G03,03,PPD,vigente
468B22AF-9CA4-364D-5D9A-D9F1908E3A95,DZI910804SQ0,TIN091214KL3,2025-12-01,9772.4,1563.58,11335.98,Barra redonda 1018,G03,03,PUE,vigente
2EB23CA3-1186-DA93-DA7D-CC533020CF06,ZWS100912DOJ,TIN091214KL3,2025-12-01,43212.4,6913.98,50126.38,Servicios de limpieza,G03,03,PUE,vigente
7C12D198-50C1-B8F7-E764-28C4197FA0FD,BTN8908152SD,TIN091214KL3,2025-12-01,112977.8,18076.45,131054.25,Válvulas neumáticas,G03,03,PUE,vigente
3F5FBF4F-D417-6230-5274-EE11B61DF906,UWP921026BTX,TIN091214KL3,2025-12-02,8660.5,1385.68,10046.18,Bandas industriales,G03,03,PPD,vigente
1B02FA24-BF00-F56C-6A49-89A68EE25E54,FQZ88060892H,TIN091214KL3,2025-12-03,44900.5,7184.08,52084.58,Barra redonda 1018,G03,03,PPD,vigente
B9676DC6-D6FD-D1A5-F173-12F4659AE9F2,TIN091214KL3,MNM040801DOQ,2025-12-03,358858.97,57417.44,416276.41,Fabricación de estructura,G01,03,PPD,vigente
260C037E-305D-0EF7-0D9F-F83D70A32883,TIN091214KL3,HYZ031207YRR,2025-12-03,269194.79,43071.17,312265.96,Maquinado de piezas,G01,03,PPD,vigente
01AEC505-99A0-4ABB-99E9-54331453E17E,HTX0701065UO,TIN091214KL3,2025-12-04,63997.8,10239.65,74237.45,Flete foráneo,G03,03,PPD,vigente
E8956041-1E71-AFA9-7815-C7DF0F2C01B7,TIN091214KL3,MAQ03062825L,2025-12-04,224852.51,35976.4,260828.91,Soldadura industrial,G01,03,PPD,vigente
B73C62AB-FE4C-EFED-6F55-2C9E1B000F9F,LPK240212P77,TIN091214KL3,2025-12-04,13798.73,2207.8,16006.53,Flete local — carta porte anexa,G03,03,PPD,vigente
A3607681-2BBB-A89D-34FA-DEE106969D48,OSD160228AKR,TIN091214KL3,2025-12-05,153057.8,24489.25,177547.05,Placa de acero A36,G03,03,PPD,vigente
CBF925B5-6418-16B7-BF2B-43B422E9E527,WWH110626S3K,TIN091214KL3,2025-12-05,6650.5,1064.08,7714.58,Barra redonda 1018,G03,03,PUE,vigente
BFD467E7-7491-050C-F75E-FED82D6B5953,FNI920522YRY,TIN091214KL3,2025-12-05,164269.9,26283.18,190553.08,Válvulas neumáticas,G03,03,PUE,vigente
CF51A203-A2D9-99BA-C146-ED52E73BC913,ILK110504O8G,TIN091214KL3,2025-12-05,58330.5,9332.88,67663.38,Placa de acero A36,G03,03,PUE,vigente
A590FD3C-AD6E-CC57-A520-C3D0FBCDBF5E,UWP921026BTX,TIN091214KL3,2025-12-08,13559.9,2169.58,15729.48,Rodamientos SKF,G03,03,PPD,vigente
96F84FF7-C1A7-2883-F880-287869FB0763,HQP910421HXF,TIN091214KL3,2025-12-08,32132.4,5141.18,37273.58,Asesoría fiscal,G03,03,PUE,vigente
56673E49-8133-8BDC-66CC-73768CCA8963,FQZ88060892H,TIN091214KL3,2025-12-08,59870,9579.2,69449.2,Placa de acero A36,G03,03,PPD,vigente
1CE62A9F-79AF-8348-10BB-C60D07BF63EE,ILK110504O8G,TIN091214KL3,2025-12-08,103512.4,16561.98,120074.38,Perfil PTR 2x2,G03,03,PPD,vigente
010E622B-F8BC-920C-FF7D-39F795635C97,TIN091214KL3,HYZ031207YRR,2025-12-08,250843.86,40135.02,290978.88,Fabricación de estructura,G01,03,PPD,vigente
9645F0E4-647D-C392-9C7E-B575637DDCD6,UWP921026BTX,TIN091214KL3,2025-12-10,24219.9,3875.18,28095.08,Sellos hidráulicos,G03,03,PPD,vigente
B173FCDF-3FE1-E8F3-35AD-DE8843E4F668,OSD160228AKR,TIN091214KL3,2025-12-10,155382.4,24861.18,180243.58,Perfil PTR 2x2,G03,03,PPD,vigente
74577D47-D825-3010-3911-2943D10BF4DC,BGD030823RBW,TIN091214KL3,2025-12-10,124652.4,19944.38,144596.78,Tubo estructural,G03,03,PPD,vigente
B3E6F4C6-D428-DF6C-89AA-429334A0DCD4,WWH110626S3K,TIN091214KL3,2025-12-10,19220.5,3075.28,22295.78,Perfil PTR 2x2,G03,03,PUE,vigente
515A6B43-3189-1F48-E66E-2C1111DEFEBF,WWH110626S3K,TIN091214KL3,2025-12-10,19760,3161.6,22921.6,Tubo estructural,G03,03,PPD,vigente
B8A9B014-24DC-EA07-0405-6D2BA5FCD671,DFP890325WQU,TIN091214KL3,2025-12-10,8640,1382.4,10022.4,Renta de nave industrial,G03,03,PPD,vigente
CF5285F7-BF8C-C6F9-B5A6-1D619925BC9B,TIN091214KL3,YCA050705OHS,2025-12-10,388195.54,62111.29,450306.83,Maquinado de piezas,G01,03,PPD,vigente
502CF0EE-224A-66A6-AC0F-680115B24E1D,UWP921026BTX,TIN091214KL3,2025-12-11,20842.4,3334.78,24177.18,Válvulas neumáticas,G03,03,PPD,vigente
A090360D-27C7-655A-7B43-4A7222C0C475,FNI920522YRY,TIN091214KL3,2025-12-11,128527.8,20564.45,149092.25,Rodamientos SKF,G03,03,PPD,vigente
E5DFC7AF-6403-C4BC-1486-0C2D1659DDCC,LJA880717NNC,TIN091214KL3,2025-12-11,51710,8273.6,59983.6,Bandas industriales,G03,03,PUE,vigente
927C5EA7-8A15-9E92-AF74-AE638DC4C81F,TIN091214KL3,DLJ130219ENL,2025-12-12,216599.34,34655.89,251255.23,Corte y doblez,G01,03,PPD,vigente
B1AC040D-6C1C-C405-DC3F-42E0FCF7B842,WGM241113MRL,TIN091214KL3,2025-12-15,30690,4910.4,35600.4,Brocas HSS,G03,03,PUE,vigente
87A20E22-B298-B811-0B1E-C578DFF47C51,DZI910804SQ0,TIN091214KL3,2025-12-15,10569.9,1691.18,12261.08,Perfil PTR 2x2,G03,03,PPD,vigente
255C82C7-CADE-E3EC-6895-09082E2CB850,TIN091214KL3,YCA050705OHS,2025-12-15,108170.74,17307.32,125478.06,Maquinado de piezas,G01,03,PPD,vigente
97206C66-5FA1-8468-64E8-4FFC1F3ACC68,TIN091214KL3,YSD241219IB6,2025-12-15,393280.41,62924.87,456205.28,Maquinado de piezas,G01,03,PPD,vigente
4A94AE9F-CC35-1E4F-703E-957F35AB8466,UWP921026BTX,TIN091214KL3,2025-12-16,22120,3539.2,25659.2,Motor eléctrico 5HP,G03,03,PPD,vigente
E2280FE3-722D-CE13-47A4-8C4246653497,PMN121218LZJ,TIN091214KL3,2025-12-16,119692.4,19150.78,138843.18,Placa de acero A36,G03,03,PUE,vigente
F5FF3705-DA74-A056-88DD-44CC5D87EDD2,CRH230311CX7,TIN091214KL3,2025-12-16,98880,15820.8,114700.8,Servicio de mantenimiento,G03,03,PPD,vigente
8D7DD772-608E-2F5C-6117-727067C0518B,LAI101206479,TIN091214KL3,2025-12-17,187110,29937.6,217047.6,Discos de corte,G03,03,PUE,vigente
DC70CE22-24CA-F1B8-394A-97FDF28BF846,ILK110504O8G,TIN091214KL3,2025-12-17,156297.8,25007.65,181305.45,Perfil PTR 2x2,G03,03,PPD,vigente
947DEFCF-88CF-C53D-1888-89CE5CCE495D,TIN091214KL3,TJB001222W10,2025-12-17,291268.3,46602.93,337871.23,Soldadura industrial,G01,03,PPD,vigente
5193412D-6906-D118-6F75-A3B2D8186112,TIN091214KL3,QPC951019FXZ,2025-12-17,315590.83,50494.53,366085.36,Maquinado de piezas,G01,03,PPD,vigente
7A7628E6-7394-D796-51C4-243BF07DB671,TIN091214KL3,BNT021022VED,2025-12-18,187713.83,30034.21,217748.04,Fabricación de estructura,G01,03,PPD,vigente
32DBA028-4823-DEBE-CCAD-E92E53DC4FAE,TIN091214KL3,IVN2105163NY,2025-12-18,253487.35,40557.98,294045.33,Maquinado de piezas,G01,03,PPD,vigente
D6B361E4-3B6D-CA0D-6FE5-040B1901EF87,LAI101206479,TIN091214KL3,2025-12-19,169759.9,27161.58,196921.48,Brocas HSS,G03,03,PPD,vigente
8F1C3FA0-7000-0009-B4E5-70BA7C3CC2BC,DGN090812Y08,TIN091214KL3,2025-12-19,55730.5,8916.88,64647.38,Brocas HSS,G03,03,PPD,vigente
B6697D0A-8837-6BBC-D898-06FD86912EFE,TIN091214KL3,MAQ03062825L,2025-12-22,339309.83,54289.57,393599.4,Maquinado de piezas,G01,03,PPD,vigente
8D7F9371-40C3-7CBC-3D5B-6535ABEDE2B6,TIN091214KL3,MNM040801DOQ,2025-12-22,370284.62,59245.54,429530.16,Corte y doblez,G01,03,PPD,vigente
